t,x,y,th,v,omega,acc,gamma
36.4,83.134,56.044,0.18523,2.69,-0.10743,-0.26583,0.20115
36.5,83.227,56.081,0.53405,2.6442,-0.47699,0.45712,0.20579
36.6,83.319,56.118,0.26494,2.6768,0.36799,-0.32553,-0.47054
36.7,83.411,56.156,0.34665,2.6862,-0.11173,-0.094207,0.26713
36.8,83.504,56.193,0.59225,2.6865,-0.33585,-0.0030218,0.12481
36.9,83.596,56.23,0.43822,2.6504,0.21064,0.36155,-0.30432
37,83.689,56.268,0.63119,2.6508,-0.26388,-0.0043517,0.26424
37.1,83.781,56.305,0.10017,2.6607,0.72615,-0.099209,-0.55131
37.2,83.873,56.342,0.1001,2.6837,9.134e-05,-0.22964,0.40431
37.3,83.966,56.38,0.52334,2.6883,-0.57875,-0.045876,0.32233
37.4,84.058,56.417,0.38026,2.6932,0.19565,-0.048959,-0.43123
37.5,84.151,56.454,0.59339,2.68,-0.29146,0.13133,0.27125
37.6,84.243,56.492,0.38678,2.7133,0.28254,-0.33253,-0.31963
37.7,84.335,56.529,0.075381,2.724,0.42582,-0.10761,-0.079785
37.8,84.428,56.567,0.12401,2.7636,-0.066494,-0.39542,0.27415
37.9,84.52,56.604,0.58289,2.757,-0.6275,0.06556,0.3124
38,84.612,56.641,0.45732,2.732,0.17172,0.25017,-0.44505
38.1,84.705,56.679,0.64326,2.7687,-0.25427,-0.36716,0.23721
38.2,84.797,56.716,0.15736,2.7767,0.66445,-0.079238,-0.51159
38.3,84.89,56.753,0.43089,2.8193,-0.37404,-0.4269,0.57829
38.4,84.982,56.791,0.46404,2.7956,-0.045335,0.23715,-0.18304
38.5,85.074,56.828,0.67688,2.8121,-0.29104,-0.16468,0.13682
38.6,85.167,56.865,0.19823,2.8505,0.65453,-0.38371,-0.52655
38.7,85.259,56.903,0.22295,2.8567,-0.0338,-0.062416,0.3833
38.8,85.352,56.94,0.36958,2.8624,-0.20052,-0.057167,0.092837
38.9,85.444,56.977,0.11229,2.8576,0.35183,0.048025,-0.30758
39,85.536,57.015,0.52672,2.8423,-0.56671,0.15353,0.5115
39.1,85.629,57.052,0.058409,2.8335,0.64039,0.087596,-0.67218
39.2,85.721,57.09,0.51006,2.8206,-0.61762,0.12924,0.70053
39.3,85.813,57.127,0.21558,2.8351,0.40269,-0.14512,-0.56816
39.4,85.906,57.164,0.44702,2.8655,-0.31647,-0.30445,0.40047
39.5,85.998,57.202,0.16966,2.8586,0.37927,0.069793,-0.38743
39.6,86.091,57.239,0.19603,2.8527,-0.036051,0.058403,0.23127
39.7,86.183,57.276,0.50376,2.8238,-0.42081,0.28954,0.21426
39.8,86.275,57.314,0.48168,2.8586,0.030194,-0.34806,-0.25115
39.9,86.368,57.351,0.54546,2.8469,-0.087213,0.11718,0.065379
40,86.46,57.388,0.22796,2.8449,0.43416,0.019849,-0.29033
40.1,86.493,57.35,0.20028,2.8476,0.037846,-0.027417,0.22069
40.2,86.526,57.313,0.55911,2.8543,-0.49068,-0.066657,0.29431
40.3,86.559,57.275,0.36219,2.8649,0.26928,-0.10635,-0.42319
40.4,86.592,57.237,0.74048,2.8656,-0.5173,-0.0065872,0.43802
40.5,86.625,57.199,0.70435,2.8682,0.049406,-0.025867,-0.31557
40.6,86.658,57.161,0.27735,2.8594,0.58391,0.087578,-0.29764
40.7,86.691,57.123,0.63279,2.8702,-0.48605,-0.10808,0.59581
40.8,86.724,57.085,0.25075,2.8801,0.52243,-0.099298,-0.56158
40.9,86.757,57.048,0.57843,2.8954,-0.44809,-0.15276,0.54044
41,86.79,57.01,0.19727,2.9093,0.52121,-0.13862,-0.53976
41.1,86.823,56.972,0.36668,2.902,-0.23166,0.072915,0.41924
41.2,86.856,56.934,0.38207,2.9002,-0.021049,0.017438,-0.11728
41.3,86.889,56.896,0.22599,2.8899,0.21344,0.10323,-0.13058
41.4,86.922,56.858,0.47562,2.8906,-0.34136,-0.0067704,0.30895
41.5,86.955,56.82,0.84697,2.8983,-0.5078,-0.07701,0.092683
41.6,86.988,56.783,0.18902,2.8959,0.89971,0.024365,-0.78379
41.7,87.021,56.745,0.088678,2.8938,0.13721,0.02096,0.42461
41.8,87.054,56.707,0.67812,2.8838,-0.80604,0.099885,0.52526
41.9,87.087,56.669,0.28988,2.8767,0.53091,0.070781,-0.74449
42,87.12,56.631,0.46083,2.8802,-0.23377,-0.035287,0.42582
42.1,87.153,56.593,0.75769,2.8828,-0.40595,-0.026206,0.09588
42.2,87.186,56.555,0.70799,2.8825,0.06796,0.0031708,-0.2639
42.3,87.219,56.517,0.62355,2.8871,0.11548,-0.045345,-0.026461
42.4,87.252,56.48,0.54464,2.8751,0.10789,0.11951,0.0042233
42.5,87.285,56.442,0.079504,2.8912,0.63606,-0.16069,-0.29411
42.6,87.318,56.404,0.40928,2.8861,-0.45095,0.050746,0.60531
42.7,87.351,56.366,0.50193,2.8719,-0.12669,0.14244,-0.18057
42.8,87.384,56.328,0.69191,2.865,-0.25979,0.068285,0.074116
42.9,87.417,56.29,0.16869,2.8589,0.71547,0.061674,-0.54308
43,87.45,56.252,0.44803,2.8612,-0.38198,-0.022826,0.61112
43.1,87.483,56.215,0.80095,2.8569,-0.4826,0.042091,0.056029
43.2,87.516,56.177,0.5959,2.8651,0.28039,-0.081691,-0.42487
43.3,87.549,56.139,0.25847,2.8652,0.46142,-0.0012119,-0.10081
43.4,87.582,56.101,0.24773,2.8506,0.014688,0.14661,0.24877
43.5,87.615,56.063,0.68218,2.8641,-0.59408,-0.13573,0.339
43.6,87.648,56.025,0.49393,2.8551,0.25741,0.090944,-0.47416
43.7,87.681,55.987,0.68333,2.8522,-0.25899,0.028969,0.28756
43.8,87.714,55.95,0.11046,2.8386,0.78337,0.13519,-0.58045
43.9,87.747,55.912,0.43325,2.8284,-0.4414,0.10215,0.68202
44,87.779,55.874,0.44221,2.8272,-0.012264,0.01246,-0.23897
44.1,87.812,55.836,0.37901,2.8389,0.086428,-0.11774,-0.054958
44.2,87.845,55.798,0.77387,2.8399,-0.53995,-0.0094008,0.3488
44.3,87.878,55.76,0.77269,2.8302,0.0016056,0.096488,-0.30157
44.4,87.911,55.722,0.36229,2.8319,0.5612,-0.016174,-0.31162
44.5,87.944,55.684,0.22886,2.8178,0.18246,0.14029,0.21091
44.6,87.977,55.647,0.20329,2.8162,0.034971,0.016148,0.082131
44.7,88.01,55.609,0.66279,2.809,-0.62835,0.071981,0.36938
44.8,88.043,55.571,0.1679,2.814,0.67674,-0.050212,-0.72675
44.9,88.076,55.533,0.53344,2.8302,-0.49986,-0.16133,0.6552
45,88.109,55.495,0.57209,2.8439,-0.052849,-0.13755,-0.24892
45.1,88.204,55.319,0.15002,2.8777,0.57716,-0.33753,-0.35082
45.2,88.3,55.143,0.14026,2.9223,0.013352,-0.44667,0.31396
45.3,88.395,54.967,0.39786,2.9009,-0.35226,0.21437,0.20359
45.4,88.49,54.791,0.28071,2.8608,0.1602,0.4015,-0.28537
45.5,88.585,54.616,0.79419,2.8822,-0.70215,-0.21428,0.48021
45.6,88.68,54.44,0.0021126,2.8433,1.0831,0.38842,-0.99414
45.7,88.775,54.264,0.38346,2.878,-0.52148,-0.34623,0.89353
45.8,88.871,54.088,0.7291,2.8426,-0.47265,0.35384,-0.027192
45.9,88.966,53.912,0.084365,2.8338,0.88165,0.087681,-0.75415
46,89.061,53.736,0.31722,2.8484,-0.31842,-0.14561,0.66827
46.1,89.156,53.56,0.94447,2.8729,-0.85772,-0.24557,0.30032
46.2,89.251,53.384,0.92486,2.8557,0.02681,0.17211,-0.49256
46.3,89.346,53.208,0.38517,2.8181,0.73799,0.37657,-0.39603
46.4,89.441,53.032,0.59368,2.7763,-0.28512,0.41782,0.56973
46.5,89.537,52.856,0.076039,2.8229,0.70784,-0.4661,-0.55294
46.6,89.632,52.681,0.043651,2.8207,0.044288,0.022291,0.36951
46.7,89.727,52.505,0.3229,2.7988,-0.38186,0.21853,0.23731
46.8,89.822,52.329,0.78803,2.7798,-0.63603,0.19028,0.14154
46.9,89.917,52.153,0.036258,2.7504,1.028,0.29419,-0.92664
47,90.012,51.977,0.66514,2.7766,-0.85997,-0.2623,1.0513
47.1,90.108,51.801,0.66102,2.7737,0.0056315,0.028748,-0.48202
47.2,90.203,51.625,0.70637,2.8126,-0.062002,-0.38877,0.037662
47.3,90.298,51.449,0.19397,2.8278,0.70068,-0.15185,-0.4247
47.4,90.393,51.273,0.9079,2.8282,-0.97627,-0.0045885,0.93382
47.5,90.488,51.097,0.50351,2.8486,0.55299,-0.20342,-0.85158
47.6,90.583,50.921,0.8789,2.844,-0.51333,0.046217,0.59379
47.7,90.678,50.745,0.091942,2.8736,1.0761,-0.29639,-0.8851
47.8,90.774,50.57,0.84111,2.8477,-1.0245,0.25883,1.1697
47.9,90.869,50.394,0.96283,2.891,-0.16645,-0.43294,-0.47779
48,90.964,50.218,0.011206,2.8938,1.3013,-0.028093,-0.81733
48.1,91.059,50.042,0.87752,2.8613,-1.1846,0.32499,1.3843
48.2,91.154,49.866,0.62321,2.8309,0.34775,0.30385,-0.85333
48.3,91.249,49.69,0.35443,2.8739,0.36755,-0.43005,-0.011023
48.4,91.345,49.514,0.52607,2.8766,-0.23471,-0.026526,0.33537
48.5,91.44,49.338,0.27949,2.8638,0.33718,0.12814,-0.31847
48.6,91.535,49.162,0.093271,2.8477,0.25465,0.16062,0.045961
48.7,91.63,48.986,0.12641,2.8224,-0.045319,0.25348,0.16704
48.8,91.725,48.81,0.92655,2.8217,-1.0941,0.0071175,0.58405
48.9,91.82,48.634,0.93497,2.8068,-0.011516,0.14885,-0.60287
49,91.915,48.459,0.59238,2.8388,0.46847,-0.31981,-0.26729
49.1,92.011,48.283,0.47011,2.8375,0.1672,0.013015,0.16777
49.2,92.106,48.107,0.70722,2.8643,-0.32423,-0.26898,0.27366
49.3,92.201,47.931,0.84586,2.879,-0.18959,-0.14601,-0.074978
49.4,92.296,47.755,0.09433,2.8748,1.0277,0.041675,-0.67784
49.5,92.391,47.579,-0.1679,2.9219,0.35859,-0.47121,0.37259
49.6,92.486,47.403,-0.38343,2.8764,0.29473,0.45528,0.03556
49.7,92.581,47.227,-0.97917,2.8364,0.81464,0.39982,-0.28952
49.8,92.677,47.051,-0.98928,2.8107,0.013825,0.25729,0.44594
49.9,92.772,46.875,-0.57629,2.8303,-0.56474,-0.19646,0.32218
50,92.867,46.699,-0.085502,2.8233,-0.67113,0.070188,0.059241
50.1,92.854,46.5,-0.76359,2.8169,0.92726,0.063699,-0.89007
50.2,92.841,46.3,-0.25647,2.8173,-0.69347,-0.0042202,0.90252
50.3,92.828,46.101,-0.056816,2.8192,-0.27301,-0.018564,-0.23414
50.4,92.815,45.901,-0.48841,2.8161,0.59018,0.030738,-0.48067
50.5,92.802,45.702,-0.34034,2.8142,-0.20248,0.019769,0.4414
50.6,92.789,45.502,-0.68133,2.8135,0.4663,0.0067142,-0.37241
50.7,92.776,45.302,-0.77681,2.8125,0.13056,0.0098779,0.18696
50.8,92.763,45.103,-0.87753,2.8161,0.13773,-0.035945,-0.003993
50.9,92.75,44.903,-0.70108,2.8101,-0.24129,0.060168,0.21106
51,92.736,44.704,-0.84069,2.8138,0.19091,-0.036981,-0.24067
51.1,92.723,44.504,-0.93952,2.8101,0.13515,0.036694,0.031051
51.2,92.71,44.305,-0.53118,2.8069,-0.55839,0.031627,0.3862
51.3,92.697,44.105,-0.19686,2.8057,-0.45716,0.011854,-0.056374
51.4,92.684,43.905,-0.28334,2.8039,0.11825,0.018623,-0.32042
51.5,92.671,43.706,-0.71187,2.801,0.586,0.028523,-0.26047
51.6,92.658,43.506,-1.007,2.8001,0.40364,0.0093424,0.10154
51.7,92.645,43.307,-0.17594,2.7947,-1.1365,0.05393,0.85764
51.8,92.632,43.107,-0.64449,2.7949,0.64072,-0.0016993,-0.98966
51.9,92.619,42.908,-0.65612,2.7961,0.015902,-0.012257,0.34793
52,92.606,42.708,-0.67144,2.7909,0.020954,0.051624,-0.002813
52.1,92.593,42.508,-0.2366,2.7885,-0.59462,0.024355,0.34279
52.2,92.58,42.309,-0.96493,2.7848,0.99595,0.037083,-0.88572
52.3,92.567,42.109,-0.013394,2.7822,-1.3012,0.025526,1.2792
52.4,92.554,41.91,-0.76228,2.7836,1.0241,-0.01337,-1.2948
52.5,92.541,41.71,-0.106,2.7899,-0.89743,-0.063035,1.07
52.6,92.528,41.51,-0.61689,2.7907,0.69862,-0.0083548,-0.88877
52.7,92.515,41.311,-0.83044,2.7913,0.29203,-0.0059694,0.22641
52.8,92.502,41.111,-0.35501,2.7877,-0.65014,0.03576,0.52466
52.9,92.489,40.912,-0.77912,2.7921,0.57995,-0.043103,-0.68499
53,92.475,40.712,-0.88993,2.7974,0.15153,-0.05374,0.23857
53.1,92.462,40.513,-0.38932,2.7992,-0.68456,-0.018228,0.46558
53.2,92.449,40.313,-0.23487,2.8027,-0.2112,-0.034928,-0.2636
53.3,92.436,40.113,-0.81229,2.8063,0.7896,-0.035282,-0.5573
53.4,92.423,39.914,-0.98039,2.8048,0.22987,0.014863,0.31169
53.5,92.41,39.714,-0.087252,2.7984,-1.2213,0.063442,0.80811
53.6,92.397,39.515,-0.8187,2.7955,1.0002,0.029188,-1.2371
53.7,92.384,39.315,-0.66237,2.7892,-0.21377,0.06321,0.67602
53.8,92.371,39.116,-0.053489,2.7909,-0.83262,-0.016682,0.34461
53.9,92.358,38.916,-0.78589,2.7937,1.0015,-0.028562,-1.0214
54,92.345,38.716,-0.91416,2.7906,0.17541,0.03144,0.46003
54.1,92.332,38.517,-0.48984,2.7955,-0.58025,-0.048995,0.42079
54.2,92.319,38.317,-0.48007,2.7905,-0.013354,0.049323,-0.31568
54.3,92.306,38.118,-0.62354,2.7916,0.19618,-0.010196,-0.11668
54.4,92.293,37.918,-0.088776,2.7857,-0.73126,0.059024,0.51646
54.5,92.28,37.719,-0.82254,2.7823,1.0034,0.033377,-0.96595
54.6,92.267,37.519,-0.30116,2.7862,-0.71297,-0.0383,0.95576
54.7,92.254,37.319,-0.60797,2.7885,0.41956,-0.023567,-0.63065
54.8,92.241,37.12,-0.4582,2.7901,-0.20481,-0.015865,0.34768
54.9,92.228,36.92,-0.61432,2.7914,0.21349,-0.013069,-0.23294
55,92.215,36.721,-0.021895,2.7883,-0.81011,0.031196,0.57
55.1,92.297,36.582,-0.75163,2.8195,0.99787,-0.31255,-1.0068
55.2,92.38,36.444,-0.71999,2.8565,-0.043259,-0.36944,0.57976
55.3,92.462,36.305,-0.40443,2.8686,-0.43151,-0.1214,0.2162
55.4,92.545,36.167,-0.72357,2.8931,0.4364,-0.24514,-0.48331
55.5,92.628,36.028,-0.29115,2.9096,-0.59131,-0.16451,0.57229
55.6,92.71,35.89,-1.0084,2.9211,0.98078,-0.11466,-0.87543
55.7,92.793,35.751,-0.70187,2.8912,-0.41914,0.29903,0.77956
55.8,92.875,35.613,-0.55222,2.9076,-0.20464,-0.16441,-0.11945
55.9,92.958,35.474,-0.87658,2.871,0.44354,0.36625,-0.36095
56,93.041,35.336,-0.84545,2.8792,-0.042562,-0.082689,0.27069
56.1,93.123,35.197,-0.38276,2.9121,-0.63271,-0.32894,0.32863
56.2,93.206,35.059,-0.7694,2.8945,0.52872,0.17595,-0.64675
56.3,93.288,34.92,-0.15609,2.8554,-0.83867,0.3916,0.76144
56.4,93.371,34.782,-0.55325,2.8462,0.5431,0.092033,-0.76945
56.5,93.454,34.643,-0.59485,2.8134,0.056883,0.32794,0.27075
56.6,93.536,34.505,-0.16052,2.7753,-0.59392,0.3811,0.36241
56.7,93.619,34.366,-0.82079,2.7531,0.90289,0.22195,-0.83351
56.8,93.701,34.228,-0.60676,2.7157,-0.29268,0.3735,0.66576
56.9,93.784,34.089,-0.42477,2.7366,-0.24887,-0.20851,-0.024392
57,93.867,33.951,-0.71325,2.7488,0.39449,-0.12255,-0.35826
57.1,93.949,33.812,-0.58501,2.7731,-0.17536,-0.24274,0.31733
57.2,94.032,33.674,-0.12804,2.7759,-0.62489,-0.027997,0.25032
57.3,94.114,33.535,-0.47482,2.7515,0.4742,0.24434,-0.61204
57.4,94.197,33.397,-0.70665,2.7623,0.31702,-0.10851,0.087532
57.5,94.28,33.258,-0.33973,2.802,-0.50174,-0.39672,0.45593
57.6,94.362,33.12,-0.20458,2.7832,-0.18481,0.18783,-0.17649
57.7,94.445,32.981,-0.19377,2.8143,-0.014779,-0.31046,-0.094682
57.8,94.528,32.843,-0.29227,2.7857,0.13469,0.28591,-0.083234
57.9,94.61,32.704,-0.23273,2.8113,-0.081421,-0.25663,0.12034
58,94.693,32.566,-0.38773,2.7935,0.21195,0.17796,-0.16337
58.1,94.775,32.427,-0.51691,2.7984,0.17666,-0.048793,0.019652
58.2,94.858,32.289,-0.43058,2.8247,-0.11805,-0.26273,0.16411
58.3,94.941,32.15,-0.15539,2.8343,-0.37632,-0.095856,0.14382
58.4,95.023,32.012,-0.77723,2.8713,0.85034,-0.3699,-0.68307
58.5,95.106,31.873,-0.20221,2.8625,-0.78631,0.087116,0.91138
58.6,95.188,31.734,-0.26589,2.8469,0.087085,0.15668,-0.48636
58.7,95.271,31.596,-0.35856,2.8506,0.12671,-0.036909,-0.022066
58.8,95.354,31.457,-0.06658,2.8407,-0.39926,0.099064,0.29289
58.9,95.436,31.319,-0.10907,2.8611,0.058109,-0.2045,-0.25469
59,95.519,31.18,-0.22361,2.8775,0.15663,-0.16348,-0.054861
59.1,95.601,31.042,-0.53639,2.8485,0.42771,0.28963,-0.15095
59.2,95.684,30.903,-0.20765,2.8133,-0.44954,0.35243,0.4885
59.3,95.767,30.765,-0.71901,2.7848,0.69926,0.28456,-0.63972
59.4,95.849,30.626,-0.14635,2.8094,-0.78308,-0.24642,0.82546
59.5,95.932,30.488,-0.23579,2.8427,0.12231,-0.33295,-0.50418
59.6,96.014,30.349,-0.66292,2.8428,0.58407,-0.0010255,-0.25714
59.7,96.097,30.211,-0.75353,2.8555,0.12391,-0.12672,0.25625
59.8,96.18,30.072,-0.46449,2.8243,-0.39525,0.31227,0.2891
59.9,96.262,29.934,-0.14034,2.8574,-0.44326,-0.33124,0.026733
60,96.345,29.795,-0.085012,2.8923,-0.075662,-0.34877,-0.2047
60.1,96.198,29.66,-0.039837,2.9339,-0.061775,-0.41625,-0.0077334
60.2,96.051,29.524,-0.39237,2.8784,0.48207,0.55549,-0.30285
60.3,95.904,29.388,-0.35135,2.8756,-0.056091,0.027467,0.29968
60.4,95.758,29.252,-0.23143,2.8111,-0.16398,0.64525,0.060081
60.5,95.611,29.116,-0.41928,2.7394,0.25687,0.71709,-0.23435
60.6,95.464,28.981,-0.27314,2.7733,-0.19984,-0.33877,0.25432
60.7,95.317,28.845,-0.11769,2.8148,-0.21257,-0.41575,0.0070915
60.8,95.17,28.709,-0.15945,2.8675,0.057111,-0.52706,-0.15018
60.9,95.023,28.573,-0.59722,2.8326,0.59862,0.34921,-0.30154
61,94.877,28.438,-0.057944,2.7777,-0.73743,0.54958,0.74399
61.1,94.73,28.302,-0.33897,2.8015,0.3843,-0.2385,-0.62464
61.2,94.583,28.166,-0.25643,2.7548,-0.11287,0.46738,0.27685
61.3,94.436,28.03,-0.35465,2.6896,0.1343,0.65169,-0.13764
61.4,94.289,27.894,-0.31257,2.7356,-0.057533,-0.46002,0.10682
61.5,94.142,27.759,-0.14431,2.7687,-0.23009,-0.33129,0.096088
61.6,93.996,27.623,-0.38278,2.7313,0.32609,0.37402,-0.30971
61.7,93.849,27.487,-0.59982,2.7305,0.2968,0.0082029,0.01631
61.8,93.702,27.351,-0.41644,2.7861,-0.25077,-0.55581,0.30492
61.9,93.555,27.215,-0.32695,2.7592,-0.12237,0.26859,-0.071496
62,93.408,27.08,-0.051142,2.7723,-0.37716,-0.13052,0.14188
62.1,93.261,26.944,-0.22761,2.7013,0.24131,0.70961,-0.3444
62.2,93.115,26.808,-0.28157,2.7241,0.073788,-0.22824,0.093285
62.3,92.968,26.672,-0.25885,2.7706,-0.031061,-0.46434,0.058386
62.4,92.821,26.536,-0.3534,2.766,0.12929,0.045875,-0.089291
62.5,92.674,26.401,-0.26982,2.8068,-0.11429,-0.40824,0.13564
62.6,92.527,26.265,-0.21267,2.7965,-0.078153,0.10345,-0.020122
62.7,92.38,26.129,-0.64555,2.8136,0.59195,-0.17168,-0.37315
62.8,92.234,25.993,-0.7085,2.786,0.086079,0.27594,0.2817
62.9,92.087,25.857,-0.41001,2.8352,-0.40817,-0.4917,0.27523
63,91.94,25.722,-0.10377,2.8412,-0.41876,-0.059956,0.0058971
63.1,91.793,25.586,-0.624,2.8396,0.71138,0.016542,-0.62933
63.2,91.646,25.45,-0.30754,2.7764,-0.43275,0.63192,0.63712
63.3,91.499,25.314,-0.60086,2.7546,0.4011,0.21719,-0.46434
63.4,91.352,25.179,-0.44108,2.8122,-0.21849,-0.57567,0.34503
63.5,91.206,25.043,-0.71828,2.8047,0.37906,0.075199,-0.33275
63.6,91.059,24.907,-0.35504,2.7855,-0.49671,0.19185,0.48768
63.7,90.912,24.771,-0.041287,2.8269,-0.42904,-0.41405,-0.037682
63.8,90.765,24.635,-0.2206,2.7948,0.2452,0.32118,-0.37546
63.9,90.618,24.5,-0.54918,2.8399,0.44932,-0.45088,-0.11366
64,90.471,24.364,-0.04487,2.8021,-0.68962,0.37772,0.63423
64.1,90.325,24.228,-0.70862,2.8274,0.90764,-0.25299,-0.88945
64.2,90.178,24.092,-0.41004,2.8365,-0.40829,-0.091111,0.73278
64.3,90.031,23.956,-0.092931,2.8817,-0.43363,-0.45138,0.014113
64.4,89.884,23.821,-0.19368,2.8209,0.13777,0.60767,-0.31819
64.5,89.737,23.685,-0.25216,2.8753,0.079973,-0.54402,0.032184
64.6,89.59,23.549,-0.3742,2.9468,0.16688,-0.71469,-0.048397
64.7,89.444,23.413,-0.64238,2.8793,0.36672,0.67486,-0.11128
64.8,89.297,23.277,-0.20457,2.8844,-0.59869,-0.050955,0.5376
64.9,89.15,23.142,-0.40701,2.8338,0.27683,0.50528,-0.48754
65,89.003,23.006,-0.42492,2.8776,0.024498,-0.43799,0.14051
65.1,88.848,22.88,-0.11362,2.905,-0.42569,-0.27319,0.25069
65.2,88.692,22.755,-0.71119,2.9589,0.81715,-0.53919,-0.69209
65.3,88.536,22.629,-0.3062,2.8941,-0.55381,0.64818,0.76343
65.4,88.381,22.503,-0.58624,2.916,0.38294,-0.21955,-0.52164
65.5,88.225,22.378,-0.38357,2.9273,-0.27715,-0.11257,0.36758
65.6,88.07,22.252,-0.38951,2.9072,0.0081245,0.20127,-0.15885
65.7,87.914,22.126,-0.69321,2.8592,0.4153,0.47977,-0.22674
65.8,87.758,22.001,-0.22677,2.847,-0.63784,0.12137,0.58645
65.9,87.603,21.875,-0.51103,2.8928,0.38871,-0.45753,-0.57165
66,87.447,21.749,-0.68405,2.9223,0.2366,-0.29479,0.084707
66.1,87.292,21.624,-0.4651,2.9476,-0.2994,-0.253,0.29848
66.2,87.136,21.498,-0.59824,2.9115,0.18207,0.36033,-0.26811
66.3,86.98,21.372,-0.19863,2.841,-0.54644,0.70581,0.40568
66.4,86.825,21.247,-0.33281,2.812,0.18348,0.28954,-0.40646
66.5,86.669,21.121,-0.037924,2.8066,-0.40324,0.053615,0.32672
66.6,86.514,20.995,-0.047326,2.7456,0.012856,0.60997,-0.23171
66.7,86.358,20.87,-0.39551,2.7365,0.47613,0.090986,-0.25798
66.8,86.202,20.744,-0.50995,2.7162,0.15649,0.20328,0.17799
66.9,86.047,20.618,-0.4873,2.6719,-0.030984,0.4436,0.1044
67,85.891,20.493,-0.12812,2.7443,-0.49115,-0.72469,0.25625
67.1,85.736,20.367,-0.40519,2.6828,0.37888,0.61496,-0.48449
67.2,85.58,20.241,-0.14456,2.6088,-0.35641,0.74013,0.40945
67.3,85.425,20.116,-0.42367,2.6543,0.38166,-0.45486,-0.411
67.4,85.269,19.99,-0.26806,2.6192,-0.21278,0.35085,0.33102
67.5,85.113,19.864,-0.6638,2.6739,0.54115,-0.54681,-0.41983
67.6,84.958,19.739,-0.60212,2.6191,-0.084336,0.54842,0.34831
67.7,84.802,19.613,-0.5608,2.555,-0.056511,0.64081,-0.015494
67.8,84.647,19.487,-0.62253,2.5093,0.084412,0.4572,-0.078474
67.9,84.491,19.362,-0.57124,2.5179,-0.070125,-0.086052,0.086055
68,84.335,19.236,-0.41758,2.5858,-0.21013,-0.67957,0.077961
68.1,84.18,19.11,-0.45663,2.5453,0.053396,0.40511,-0.14674
68.2,84.024,18.985,-0.38379,2.4746,-0.099607,0.70708,0.085201
68.3,83.869,18.859,-0.55762,2.5314,0.2377,-0.5681,-0.18784
68.4,83.713,18.733,-0.53685,2.5607,-0.028394,-0.29244,0.14818
68.5,83.557,18.608,-0.66766,2.5617,0.17887,-0.010373,-0.11542
68.6,83.402,18.482,-0.61685,2.5947,-0.069485,-0.32966,0.1383
68.7,83.246,18.356,-0.11357,2.5555,-0.6882,0.39185,0.34454
68.8,83.091,18.231,-0.67146,2.4857,0.76288,0.69805,-0.80805
68.9,82.935,18.105,-0.58855,2.4699,-0.11338,0.15742,0.48796
69,82.779,17.979,-0.23959,2.437,-0.47718,0.32913,0.20258
69.1,82.624,17.854,-0.26514,2.3842,0.034935,0.5285,-0.28517
69.2,82.468,17.728,-0.62845,2.3583,0.49681,0.25812,-0.2572
69.3,82.313,17.602,-0.58129,2.41,-0.064488,-0.51699,0.31256
69.4,82.157,17.477,-0.54791,2.4772,-0.045651,-0.67144,-0.01049
69.5,82.002,17.351,-0.021154,2.5486,-0.72031,-0.71435,0.37569
69.6,81.846,17.225,-0.28994,2.6089,0.36755,-0.60293,-0.60578
69.7,81.69,17.1,-0.15373,2.6854,-0.18625,-0.7646,0.30839
69.8,81.535,16.974,-0.24899,2.6775,0.13025,0.078279,-0.17625
69.9,81.379,16.848,-0.5093,2.6291,0.35596,0.48426,-0.12569
70,81.224,16.723,-0.13428,2.5538,-0.51281,0.75361,0.48379
70.1,81.035,16.656,-0.30792,2.4911,0.23743,0.62653,-0.41778
70.2,80.847,16.589,-0.20689,2.4503,-0.13814,0.40807,0.20914
70.3,80.658,16.522,-0.64633,2.509,0.6009,-0.58688,-0.41154
70.4,80.47,16.455,-0.50042,2.5336,-0.19952,-0.2465,0.44572
70.5,80.281,16.388,-0.46971,2.4802,-0.041994,0.53449,-0.087719
70.6,80.093,16.321,-0.22429,2.4927,-0.3356,-0.12532,0.1635
70.7,79.905,16.254,-0.48829,2.5483,0.361,-0.55563,-0.38791
70.8,79.716,16.187,-0.16336,2.5942,-0.44432,-0.45887,0.44845
70.9,79.528,16.119,-0.17442,2.6273,0.015122,-0.33107,-0.25585
71,79.339,16.052,-0.40062,2.7034,0.30932,-0.76162,-0.16383
71.1,79.151,15.985,-0.65071,2.7602,0.34199,-0.56729,-0.018191
71.2,78.962,15.918,-0.077917,2.7673,-0.78327,-0.0714,0.62661
71.3,78.774,15.851,-0.057142,2.7409,-0.028409,0.26379,-0.42035
71.4,78.585,15.784,-0.10466,2.699,0.064975,0.41925,-0.052002
71.5,78.397,15.717,-0.46755,2.6693,0.49624,0.29671,-0.24015
71.6,78.209,15.65,-0.57213,2.6068,0.14301,0.62537,0.1967
71.7,78.02,15.583,-0.11172,2.6801,-0.62959,-0.73279,0.43023
71.8,77.832,15.516,-0.42402,2.7577,0.42705,-0.77582,-0.5884
71.9,77.643,15.449,-0.27702,2.8227,-0.20101,-0.65,0.34974
72,77.455,15.382,-0.18922,2.8551,-0.12006,-0.32434,-0.045078
72.1,77.266,15.315,-0.26548,2.8924,0.10428,-0.37316,-0.12493
72.2,77.078,15.248,-0.51764,2.8272,0.34481,0.65175,-0.13394
